Ticket,Symbol,Type,Open time,Open price,Size,Close time,Close price,Time in trade,Profit/Loss,Cummulative P/L,Comm/Swap,P/L in money,Cummulative money P/L,P/L in pips,Cummulative pips P/L,P/L in %,Cummulative % P/L,Comment,Sample type
2,EURGBP,Sell,07.07.2021 12:00:00,0.85808,0.1,07.07.2021 12:32:40,0.8569,32m 40s,15.79,15.79,-0.5,15.79,15.79,11.8,11.8,0.16,0.16,tp 0.85690,IS
4,EURGBP,Sell,08.07.2021 08:15:00,0.85577,0.1,08.07.2021 09:16:40,0.85676,1h 1m,-14.15,1.64,-0.5,-14.15,1.64,-9.9,1.9,-0.14,0.02,sl 0.85676,IS
6,EURGBP,Sell,12.07.2021 10:45:00,0.85564,0.1,12.07.2021 11:50:40,0.85696,1h 5m,-18.8,-17.16,-0.5,-18.8,-17.16,-13.2,-11.3,-0.19,-0.17,sl 0.85696,IS
8,EURGBP,Sell,13.07.2021 10:30:00,0.85497,0.1,13.07.2021 15:40:40,0.85621,5h 10m,-17.63,-34.79,-0.5,-17.63,-34.79,-12.4,-23.7,-0.18,-0.35,sl 0.85621,IS
10,EURGBP,Sell,14.07.2021 18:45:00,0.85339,0.1,14.07.2021 23:45:00,0.85398,5h 0m,-8.68,-43.47,-0.5,-8.68,-43.47,-5.9,-29.6,-0.09,-0.44,Strategy 2.27.108,IS
12,EURGBP,Sell,15.07.2021 01:00:00,0.85388,0.1,15.07.2021 03:33:40,0.8551,2h 33m,-17.39,-60.86,-0.5,-17.39,-60.86,-12.2,-41.8,-0.17,-0.61,sl 0.85510,IS
14,EURGBP,Sell,16.07.2021 10:00:00,0.85501,0.1,16.07.2021 11:11:40,0.85401,1h 11m,13.33,-47.53,-0.5,13.33,-47.53,10,-31.8,0.13,-0.48,tp 0.85401,IS
16,EURGBP,Sell,19.07.2021 01:00:00,0.85745,0.1,19.07.2021 10:05:40,0.85919,9h 5m,-24.41,-71.94,-0.5,-24.41,-71.94,-17.4,-49.2,-0.25,-0.72,sl 0.85919,IS
18,EURGBP,Sell,20.07.2021 09:45:00,0.86344,0.1,20.07.2021 11:01:20,0.86479,1h 16m,-18.91,-90.85,-0.5,-18.91,-90.85,-13.5,-62.7,-0.19,-0.91,sl 0.86479,IS
20,EURGBP,Sell,23.07.2021 10:00:00,0.85622,0.1,23.07.2021 10:48:40,0.85744,48m 40s,-17.26,-108.11,-0.5,-17.26,-108.11,-12.2,-74.9,-0.17,-1.09,sl 0.85744,IS
22,EURGBP,Sell,26.07.2021 06:15:00,0.8566,0.1,26.07.2021 09:16:40,0.85776,3h 1m,-16.44,-124.55,-0.5,-16.44,-124.55,-11.6,-86.5,-0.17,-1.25,sl 0.85776,IS
24,EURGBP,Sell,27.07.2021 10:45:00,0.85479,0.1,27.07.2021 17:50:40,0.85373,7h 5m,14.17,-110.38,-0.5,14.17,-110.38,10.6,-75.9,0.14,-1.11,tp 0.85373,IS
26,EURGBP,Sell,30.07.2021 03:15:00,0.85184,0.1,30.07.2021 09:00:20,0.85276,5h 45m,-13.32,-123.7,-0.5,-13.32,-123.7,-9.2,-85.1,-0.13,-1.24,sl 0.85276,IS
28,EURGBP,Sell,02.08.2021 01:15:00,0.85381,0.1,02.08.2021 13:39:40,0.85557,12h 24m,-24.97,-148.67,-0.5,-24.97,-148.67,-17.6,-102.7,-0.25,-1.5,sl 0.85557,IS
30,EURGBP,Sell,09.08.2021 11:45:00,0.84855,0.1,09.08.2021 12:14:40,0.84758,29m 40s,12.96,-135.71,-0.5,12.96,-135.71,9.7,-93,0.13,-1.36,tp 0.84758,IS
32,EURGBP,Sell,11.08.2021 03:45:00,0.84743,0.1,11.08.2021 11:44:40,0.84845,7h 59m,-14.59,-150.3,-0.5,-14.59,-150.3,-10.2,-103.2,-0.15,-1.51,sl 0.84845,IS
34,EURGBP,Sell,12.08.2021 12:00:00,0.84737,0.1,12.08.2021 17:16:20,0.84865,5h 16m,-18.21,-168.51,-0.5,-18.21,-168.51,-12.8,-116,-0.18,-1.7,sl 0.84865,IS
36,EURGBP,Sell,13.08.2021 01:15:00,0.84954,0.1,13.08.2021 04:37:40,0.85068,3h 22m,-16.24,-184.75,-0.5,-16.24,-184.75,-11.4,-127.4,-0.17,-1.86,sl 0.85068,IS
38,EURGBP,Sell,16.08.2021 04:00:00,0.85118,0.1,16.08.2021 11:22:00,0.8504,7h 22m,10.31,-174.44,-0.5,10.31,-174.44,7.8,-119.6,0.11,-1.76,tp 0.85040,IS
40,EURGBP,Sell,17.08.2021 04:30:00,0.8512,0.1,17.08.2021 05:34:40,0.85203,1h 4m,-11.97,-186.41,-0.5,-11.97,-186.41,-8.3,-127.9,-0.12,-1.88,sl 0.85203,IS
42,EURGBP,Sell,18.08.2021 10:45:00,0.85316,0.1,18.08.2021 11:28:40,0.85223,43m 40s,12.3,-174.11,-0.5,12.3,-174.11,9.3,-118.6,0.13,-1.75,tp 0.85223,IS
44,EURGBP,Sell,19.08.2021 09:30:00,0.85183,0.1,19.08.2021 10:34:40,0.85297,1h 4m,-16.12,-190.23,-0.5,-16.12,-190.23,-11.4,-130,-0.16,-1.92,sl 0.85297,IS
46,EURGBP,Sell,20.08.2021 01:15:00,0.85644,0.1,20.08.2021 04:45:40,0.85799,3h 30m,-21.62,-211.85,-0.5,-21.62,-211.85,-15.5,-145.5,-0.22,-2.14,sl 0.85799,IS
48,EURGBP,Sell,25.08.2021 16:15:00,0.85665,0.1,25.08.2021 21:00:40,0.85563,4h 45m,13.53,-198.32,-0.5,13.53,-198.32,10.2,-135.3,0.14,-2,tp 0.85563,IS
50,EURGBP,Sell,26.08.2021 10:15:00,0.85632,0.1,26.08.2021 13:13:40,0.85736,2h 58m,-14.8,-213.12,-0.5,-14.8,-213.12,-10.4,-145.7,-0.15,-2.15,sl 0.85736,IS
52,EURGBP,Sell,27.08.2021 02:15:30,0.85804,0.1,27.08.2021 03:30:40,0.85897,1h 15m,-13.23,-226.35,-0.5,-13.23,-226.35,-9.3,-155,-0.14,-2.29,sl 0.85897,IS
